Sample,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128,F129,F130,F131,F132,F133,F134,F135,F136,F137,F138,F139,F140,F141,F142,F143,F144,F145,F146,F147,F148,F149,F150,F151,F152,F153,F154,F155,F156,F157,F158,F159,F160,F161,F162,F163,F164,F165,F166,F167,F168,F169,F170,F171,F172,F173,F174,F175,F176,F177,F178,F179,F180,F181,F182,F183,F184,F185,F186,F187,F188,F189,F190,F191,F192,F193,F194,F195,F196,F197,F198,F199,F200,F201,F202,F203,F204,F205,F206,F207,F208,F209,F210,F211,F212,F213,F214,F215,F216,F217,F218,F219,F220,F221,F222,F223,F224,F225,F226,F227,F228,F229,F230,F231,F232,F233,F234,F235,F236,F237,F238,F239,F240,F241,F242,F243,F244,F245,F246,F247,F248,F249,F250
0,-0.680764204,-0.409770129,-0.456950235,-0.128713424,-0.268404303,-0.064464669,-0.101034628,-0.383333415,-0.041949794,-0.665049951,-0.233201318,-0.24261061,-0.66747302,-0.317152351,-0.634059123,-0.338893969,-0.355224017,-0.325086609,-0.149264318,-0.25816238,0.202140928,-0.378722999,1.689532948,-0.240361452,-0.189048168,-0.282497411,-0.383340132,-0.881058962,-0.046204624,-0.577966884,-0.779317352,-0.231692688,0.19665359,-0.225232218,-0.302437864,0.92089675,-0.003352483,1.011875146,-0.292768311,-0.118134311,0.152104233,0.286399416,0.244474201,-0.019974641,-0.134273153,-0.304620484,-0.247823689,-0.277467973,-1.208301825,1.241742136,-0.192712168,-0.380812973,0.007219257,-0.360364022,-0.621004763,-0.073594965,3.568495446,-0.215312296,-0.592160843,-0.457178577,0.047380791,-0.46771397,0.241737174,-0.222918817,-0.886303798,-0.262857986,2.73955862,-0.187379874,-0.25788553,-0.168247825,0.135076218,0.209892833,0.35139736,0.258416259,-0.410947399,0.429411716,-0.12660862,1.021787834,-0.264987489,-0.127284395,1.639299129,-0.324857537,2.290316608,-0.355778312,0.189727236,-0.247682472,-0.736483696,-0.051759667,-0.329228406,-0.265939246,-0.191826184,-0.079846456,0.049381905,0.877691299,0.219524534,0.104547172,-0.295425053,-0.261246767,-0.42316571,-0.490165991,-0.161526124,0.396782533,-0.088359914,-0.607884709,-0.102620444,0.471439346,0.160365204,-0.316429868,-0.15664122,0.061058341,1.699656829,0.12792894,-0.407851679,0.504494247,-0.168026189,0.190317665,0.210476688,-0.011861454,0.790568434,-0.779258752,-0.373910492,-0.425020255,-0.041840446,-0.110896995,0.441928065,0.494889407,0.343474168,-0.302636654,-0.214734763,-0.268412115,-0.804338467,0.697290041,-0.239573815,-0.235570833,-0.402063235,-0.262118475,-0.541129942,0.043902666,1.370192959,-0.313209874,-0.49031676,-0.35508269,0.427949,-0.620905163,-0.310516844,-0.803931418,2.48267073,-0.491066737,-0.135537132,-0.636462839,0.947973772,3.617317431,-0.217961111,-0.107433518,-0.11919879,-0.427460715,0.358164358,0.54133157,1.200499228,0.068235561,0.334162799,0.075942709,-0.814476221,-0.252810831,-0.486373641,-0.055133334,0.067446741,-0.220939686,-0.605428138,-0.183305824,0.524397116,-0.58465139,-0.372069068,-0.389334896,0.419864391,-0.107372225,-0.278788293,-0.274350287,0.010968835,-0.234986393,0.308619431,-0.348689845,-0.094610706,-0.121998932,-0.060188162,-0.636551687,-0.507345916,-0.403590082,-0.544646124,-0.094831543,0.040133691,-0.302927909,-0.377642998,-0.610129343,-0.122677059,-0.274481693,-0.85088798,-0.672098778,-0.148523455,0.299969493,-0.344107728,-0.580079259,-0.352568904,-0.036633703,-0.145394936,0.26125632,-0.351250249,-0.113916253,-0.629178152,0.522324051,-0.188822647,-0.016139756,-0.193241175,-0.350074571,0.244699498,-0.748324911,-0.682416762,1.818566499,-0.296057087,-0.327860635,0.36344769,0.732868763,-0.661103916,-0.422516398,-0.474913348,-0.260828006,-0.890518138,-0.592010734,-0.17242966,-0.063583496,0.856561612,0.049641881,-0.152691049,-0.408575666,-0.49273018,0.371906458,0.283668508,-0.254941714,0.880156471,-0.064612583,1.311330385,0.0718269,-0.377937448,-0.132404123,1.06447365,-0.073899805,-0.676705936,2.332113778,-0.161991092,3.302153563
1,-0.05099588,-0.386600692,0.614933146,-0.058898309,-0.281235692,-0.98697818,-0.146702757,-0.135678697,-0.564648826,0.928555637,-0.560061904,-0.302307638,0.584090386,-0.812682204,0.359167428,0.905714611,-0.548990259,-0.303872804,0.447400653,-0.282876511,2.51551432,-0.817778379,-0.333089988,-0.239169158,0.237286955,-0.873655776,-0.553191872,-0.430190662,0.002899438,0.116791399,-0.963602413,1.112281447,-0.425293683,0.616531875,-0.344349541,-0.396557986,-0.592852251,-0.241505177,0.379439462,-0.886308874,-1.019906493,0.353996947,0.546653397,-0.519797573,0.316470868,0.431543066,-0.441724402,-0.652457831,-0.30645173,-0.720305084,-0.242295444,-0.944778269,-0.920971374,-0.165639156,0.141851183,-0.205417941,0.461044041,-0.055648642,-0.373305458,-0.500795727,-0.751030877,-0.177444313,0.561319124,-0.21852959,-0.669580635,-1.138191972,-0.627767205,-0.421390897,-0.149846796,-0.097183226,0.014775339,-0.925821876,-0.379591702,0.272142797,-0.197314264,-0.720736727,0.891458355,-0.374347048,-0.846888724,-0.009781982,-0.964624997,-0.372516917,-0.42065497,0.105182858,1.12595537,1.304617635,0.133360106,-0.915800232,-0.121810434,-0.241883544,-0.224828846,-0.308307828,-0.526978649,0.50553883,-0.713156108,-0.757916348,-0.38177263,-0.856183807,-0.334298261,-0.938532187,-0.17622931,-0.28727344,-0.750944008,0.998280996,-0.110037819,-0.386291682,-0.115155679,-1.043706731,0.007343465,-0.734745763,-0.710259639,-0.23049021,0.440475941,-0.65989606,-0.00655753,-0.804310649,-0.902040551,-0.442627503,-0.741033043,-0.016456525,0.991442611,-0.442718364,1.718571711,-0.166104106,-0.029802853,-0.906613912,-0.61286203,-0.478792321,0.561007202,-0.847522998,0.19863729,-0.576141979,-0.639978986,-0.371896954,-0.28301072,-0.151602597,1.173646347,-0.435005034,-0.787482769,-0.817629297,-0.316882551,1.176202847,-0.173259478,0.461153585,-0.968902369,-0.300776884,1.12122252,-0.486230879,-0.132845722,-0.002902546,0.366217322,0.486449594,-0.216241531,0.392387425,-0.863381769,-0.220508848,-0.145848539,-0.648742635,-1.080988266,-0.65196518,-0.77083954,-0.367428463,1.105764005,-0.270318625,1.827665923,0.197867525,0.76021922,1.359034475,-0.264134116,-0.21245747,-0.772651134,-0.574568438,-0.049885721,-0.277921655,0.147433906,0.119173483,0.117824416,-0.299334794,-0.195406393,-0.492223811,0.302679787,-0.349417998,0.203494503,0.095382197,-0.348740426,-0.00631585,-0.470776985,-0.658677449,-0.526288152,-1.025892011,-0.95560996,-0.041504917,0.305814493,-0.4822599,-0.13245934,0.829548906,0.160702472,1.501051704,-0.716796725,-0.565250996,-0.654377257,-0.632819779,-0.432191122,-0.778529251,-0.151201158,-0.377669609,0.25507084,-0.838294402,-0.978369835,-0.485489146,-0.736617619,-0.097449199,-1.061839877,0.220318093,-0.904888294,0.49854774,0.215675702,-0.017467591,2.604123768,-0.724262124,1.604220323,1.605640371,0.75852185,0.830784999,1.327338474,-0.468214558,0.463095931,0.098311189,-0.286895812,-0.32671234,0.203016791,-0.144883506,-0.136082228,-0.773036998,0.2104563,-0.604207565,-1.042751435,-0.95306717,-0.857920453,-0.133413277,-0.268693411,0.144654073,0.115135609,-0.128876697,0.177575903,0.213390882,-0.897438731,-0.696943405,-0.03470064,-0.888846815
2,0.817139654,0.882846862,0.843422627,-0.193378958,-0.451628923,-1.190738501,-0.185478203,0.389345575,-0.404982314,0.73742512,-0.61170374,-0.298983426,-0.254124669,-0.825410963,0.378239797,-0.749523666,-1.06677639,-0.367966335,-0.02853055,-0.258231459,-1.114872596,-0.753099313,-0.822427871,-0.259090643,-0.774655074,0.154462786,-1.052840959,1.832295905,-0.631765283,-0.994990537,-1.0287117,0.456648108,-0.235324982,-0.497405664,-0.209345634,-0.572071039,0.121414521,-0.726406909,-0.749845956,-1.155018422,-1.042321826,-0.182886239,0.361911471,-0.038833761,-0.314951642,-0.642736923,0.04351358,-0.729949236,-0.047288424,-0.802490407,-0.4061462,-0.613755214,-0.940188283,-0.379412215,0.77438326,-0.22619601,1.923664973,-0.262072253,-0.536417732,-0.901438288,-0.892960878,-0.46771397,0.857873192,-0.22537831,0.10579867,-0.970025451,-0.906806904,-0.532816737,-0.51396848,-0.169640392,0.795571747,-0.902919019,2.161057811,-0.334674147,-0.447656954,-0.705936822,-0.252352731,-0.966602811,-0.793894476,-0.137295453,-0.692705753,-0.610094849,-0.44024482,-0.393330623,-1.00567341,1.352038391,0.2721342,-0.866045264,-0.403230671,-0.344064609,-0.224828846,0.109639897,-0.602822221,0.705322044,-0.783391873,-0.808540292,-0.471671524,-0.745300182,-0.75311377,-0.869512854,-0.184205752,1.012477892,-0.858547239,-0.167829667,-0.27701728,-0.652607096,-0.63306523,-1.153985244,-0.138665997,-0.926479183,3.525038136,-0.067462171,-0.926063223,-0.551499811,-0.204092536,-0.683906204,-0.969251052,-0.405199989,-0.321275276,-0.472751548,1.41809813,0.286632798,-0.313707059,-0.177512722,-0.165571223,-0.828090496,-0.590712812,-0.493202018,1.558881354,-1.118000954,3.421078355,-0.937052486,-0.778239378,-0.308527727,-0.199010272,0.495819836,1.256125624,-0.723436582,-0.772583182,-0.905278552,-0.632775801,-0.540573229,-0.413976256,2.746640591,-0.89404086,0.219119082,-0.863325522,-0.466994675,-0.134442378,-0.883513127,2.488248624,-0.543871526,-0.232167103,-0.484829439,-0.810953168,-0.453989205,-0.47834137,-0.623859441,-0.45592377,-0.644767008,-0.925933978,-0.381627357,0.986084163,-0.270394134,0.433270532,-0.246476147,0.982486286,-0.594492595,-0.725417637,-0.222176775,-0.998558951,-0.001925297,-0.540552773,-0.550607579,2.355817282,-0.931701426,0.625430922,-0.30780281,3.428655895,-0.909047192,2.564198846,-0.345929748,0.248365213,-0.240215074,0.700205533,-0.366165877,0.658831816,0.479944217,-0.173879193,-0.950348143,-0.976774338,-0.389808743,-0.325907546,0.183317123,-0.136630728,-0.160900816,0.175811179,0.318729474,-0.790916726,-0.721904331,1.042016113,-0.733985342,-0.816631145,-0.912049304,-0.783017316,-0.45248652,-0.257693806,-0.731607059,-0.843498188,3.347346597,-0.882862922,1.317359627,-0.802830014,-0.024323821,-0.692752029,0.846419234,-0.736892119,-0.016466536,-0.546762786,-0.884385363,-0.978660647,-0.791232398,0.146407369,0.804683471,-0.577142967,-0.461517111,1.072226115,-0.306670345,-0.305550077,-0.354590587,0.518129281,1.944454133,-0.255697217,-0.725030755,0.071468509,-0.945988631,-0.620389607,-0.901772936,-0.87641856,-0.850705703,0.869925001,0.861894495,-0.385162134,-0.232265966,-0.086286095,-0.684986801,-0.135212883,-0.19317677,-0.35648549,-0.689433093
3,0.084531716,-0.508192065,0.062878475,0.209078914,0.110505838,-0.853000963,-0.064869806,-0.303419339,0.573666311,0.55395651,-0.523848814,-0.294424518,1.542240408,-0.919558541,-0.595927445,0.87220718,-0.320367233,-0.286627111,-0.124203979,-0.278486812,0.997009416,-0.845957454,-0.429479647,-0.233775087,2.746801976,-0.882210719,-0.277558462,-0.150120291,-0.108503651,1.931610287,-0.944783779,-0.610008359,-0.413302664,-0.088176181,-0.464500661,-0.462816039,-0.346447813,-0.540908041,-0.54534299,-0.964510841,-1.094821736,-0.280318138,0.097206537,-0.466429894,-0.189419333,0.451702035,-0.058668922,-0.761319712,-0.45931846,-0.444758654,-0.014954154,-0.838379804,-0.931839179,-0.289416184,-0.094798056,-0.210406591,-0.606292564,-0.235004301,-0.510095508,-0.675072315,-0.718740195,1.251358734,-0.544288166,-0.226452554,-0.347488947,-1.122915751,-1.012961321,-0.176049967,-0.282936736,-0.15607068,0.203999431,-0.914340625,-0.687862133,-0.240054074,-0.407917459,-0.751020591,0.387229048,-1.011016227,-0.76377994,-0.173666885,-0.784013016,-0.377303927,-0.347498329,0.403784859,-0.032011304,1.642548221,-0.676227685,-0.640391383,0.096944802,-0.172312805,-0.193527213,-0.238488618,-0.594469637,0.244530775,-0.864636508,-0.960756317,-0.326345099,-0.801647064,-0.731574347,-0.945815924,-0.177879084,-0.508480361,-0.666001329,1.093887504,-0.146111806,-0.412061716,-0.285860741,-1.065322057,0.043882113,-0.855003967,-0.450530832,-0.500950511,-0.772916049,-1.076137049,-0.157290045,-0.951248299,-0.86479743,-0.426811322,-0.908726253,1.742624074,0.089877752,-0.325239393,1.468444088,-0.163676788,-0.487377608,-0.444406348,-0.639374667,-0.397984038,1.310605239,-0.586627222,-1.010402989,-0.869859853,-0.625500716,0.136658559,-0.391724491,-0.549746243,0.465101716,-0.298898367,-0.718238808,-0.873822136,-0.370115845,2.012077019,-0.357031797,-0.329062331,-1.092309226,0.270458325,-0.080797603,-0.482824338,-0.133829337,-0.703978577,-0.777282164,-0.474771871,-0.19174575,0.751393006,-0.957206883,-0.320537644,-0.486213695,-0.670085981,-0.908057459,-0.760078076,-0.779907423,-0.277901037,2.183178391,-0.261715412,0.677745952,0.633886925,1.704514902,0.890996003,-0.047376157,-0.215387609,-0.696637801,-0.384302531,0.478364412,-0.372677695,-0.161858817,-0.075217971,-0.812018202,-0.292458821,-0.132014136,0.008296804,-0.464664781,-0.523119148,-0.124318584,-0.006877688,-0.42881764,-0.116692012,-0.883057254,-0.849641416,-0.556475579,-0.798397398,-0.95367464,-0.035409545,0.238936064,-0.547784922,-0.128690048,1.024709715,0.277948954,1.012094723,-0.755294678,-0.775413831,-0.40086074,-1.067919333,-0.273041533,-0.657381762,-0.511928867,-0.471735426,-0.361736924,-0.775828855,-0.990237276,-0.495853462,-1.048915315,-0.155715651,-1.337677545,-0.238887086,-1.286252627,1.703764705,-0.392857683,-0.81622433,0.169450449,-0.714128769,0.700110908,0.77238791,4.17413281,1.134121802,1.110023939,-0.500707043,0.04530234,1.280314119,-0.289767689,0.169014034,-0.462085834,-0.410023843,-0.198449005,-0.6515905,-0.551249534,-0.473719296,-1.080491058,-0.971429201,-0.944380403,-0.556001999,-0.048437707,0.009585477,0.33802102,0.233680103,-0.471774205,-0.096219577,-1.081473077,-1.165310507,-0.382424161,-1.094885871
4,-0.633121016,-0.392502139,-0.551821622,-0.198259259,-0.036168631,0.147334422,0.604042789,-0.527121105,-0.460801189,1.354903178,0.128544308,1.510652486,-0.256317698,-0.053288471,0.890289851,-0.560675809,1.36398066,-0.342627053,-0.150505618,0.643555997,-0.694434981,-0.33877884,-0.579781891,-0.026405099,0.783507226,0.343945535,0.716610523,-0.798643566,1.799618068,2.110224322,-0.123231334,1.394201616,-0.54251501,-0.679654073,0.528135828,0.246742246,-0.175172907,-0.381351001,-0.590012139,0.663858669,1.231992384,-0.574919358,1.135825381,-0.523607128,-0.193063189,-0.147862307,0.751154139,0.267224451,-0.683594179,1.253530105,-0.37092863,0.96579565,-0.50221584,-0.376780612,0.462480974,-0.089218222,-0.368712943,-0.03584876,-0.153428857,0.369369006,1.140903776,-0.314703737,-0.600719445,-0.222276111,-0.169986311,0.662338374,0.105339601,-0.548160989,-0.139200915,-0.15821774,-0.772381806,0.06931166,-0.758700584,-0.342733581,-0.396824381,0.270749174,-0.256781286,0.241048804,0.190803653,-0.155806285,0.475191882,-0.327749975,0.271123813,-0.004463025,-0.421670519,-0.007032269,0.803795337,0.047220547,-0.19323522,0.197968138,-0.217027828,-0.37109301,-0.632563524,-0.890276253,0.009488216,-0.178377142,-0.443196976,0.110641227,0.213613272,-0.215922288,0.11064409,-0.009594207,-0.114374912,0.384265775,-0.346145194,0.089709604,0.396404939,-0.495386403,-0.162792988,3.69669731,-0.929031059,-0.959610886,-0.244179551,-0.670393211,-0.125211052,-0.28205433,0.476964239,0.509928119,-0.371149386,0.618449293,-0.192603045,1.519344693,0.814526415,-0.187103371,-1.407088234,-0.467697428,-0.140198077,0.066962757,-0.475309851,-0.010274601,-0.920181927,-0.155468714,0.358829025,-0.315140997,-0.415911525,0.730152444,0.273420257,1.50145581,0.895270381,0.024164184,-0.589064956,-0.368315316,0.238134515,-0.466552415,-0.662204507,-0.225307839,-0.06195094,0.266025623,-0.129152861,0.660096296,-0.174615841,-0.337823536,0.002889193,0.619324452,-0.028874907,-0.419077719,-0.380079511,-0.611945402,-0.372634738,-0.565282595,-0.472411348,0.465405285,0.202692226,0.00701204,-0.433510778,-0.282721473,-0.819026489,-0.42931509,-0.137480831,-0.21156446,0.806323174,0.003058845,-0.567614747,-0.496986275,-0.265505623,-0.472621321,-0.663799052,-0.288200938,-0.919039506,1.324071521,-0.252990458,1.892737249,-0.754418411,-0.532546492,-0.491998609,-0.267144186,-0.972777328,-0.460815278,-0.505550183,-0.35458444,-0.253417001,-0.217178876,-0.387215525,-0.612745571,-0.13003412,-0.16162041,1.245166257,-0.41499812,-0.160105818,-0.382018663,0.633201551,-0.304535226,0.18192788,0.193936749,-0.592413573,-0.300449136,-0.363618768,0.014786479,0.395465157,-0.537857694,0.127141793,-0.56338208,-0.631868995,-0.337208852,0.069326196,-0.445863756,-0.246661922,-1.120370107,-0.386748574,0.723047424,-0.041177415,-0.595919346,-0.034380012,1.516218553,-0.43577657,-0.067020592,0.289036699,-0.174485588,-0.236717343,-0.070119492,-0.825589514,0.090073269,-0.216057179,0.277369492,-0.346606634,-0.02336175,0.117783934,-0.32801319,-0.177916199,-0.399335078,-1.121348362,-0.39512868,-0.314497488,-0.198972314,0.225298715,-0.240128596,0.046600454,-0.346174593,-0.541629123,-0.426293649
5,1.489489184,-0.603361885,-0.214619129,-0.205883435,-0.563418908,0.704510828,-0.091328031,0.394006967,1.692809132,1.185533936,0.353780435,-0.241867824,0.445775045,0.046072156,-0.68744967,-0.583711536,1.834446989,-0.367966335,-0.167819551,-0.261425693,1.095935927,0.668814327,0.609301596,-0.262146463,-0.843027179,0.19220643,-0.077045084,-0.871218608,-0.740047465,0.233316162,1.871890748,-0.398482754,-0.580651802,-0.742308089,2.134970975,0.372347478,-0.75444844,-0.499569601,-0.511858043,0.402316942,0.865869049,0.411434449,-0.355015311,-0.562148829,-0.010962518,-0.56877354,0.250732992,0.318101023,-0.51549573,0.629286017,-0.399664828,1.007189265,-0.066629359,-0.380772853,1.981198091,0.045812459,0.568026804,-0.263913027,0.327808891,0.04323628,0.345974184,2.155731516,-0.852609209,-0.225297596,-0.868169787,2.851501736,1.128805566,-0.641594007,-0.600570528,-0.170474451,0.774867084,0.231052663,0.672714918,-0.493447722,-0.670150938,2.535858254,-0.229092739,0.252542106,0.600594725,-0.076859023,1.394920364,-0.61017018,-0.409591729,-0.426450256,-0.852667094,0.508441297,-0.079740974,0.709883727,-0.403881329,-0.317203611,-0.224828846,0.511156653,4.35731822,0.530512405,1.292433619,2.055630974,-0.46261409,0.604563439,0.251106828,0.202216936,-0.184205752,0.468504593,1.032403332,0.531396906,-0.355992406,-0.62927097,-0.640986714,0.623876638,-0.142262643,0.154691717,1.191256317,0.302101524,0.832366227,1.234150625,-0.186914376,1.021401811,0.31168155,0.383453119,0.809224545,1.330144484,0.431927514,-0.645381789,0.254656964,-0.189257139,-1.582453501,0.323414293,0.505097356,-0.371544989,-0.494410586,1.06870878,0.786089734,1.231808916,-0.348513786,0.194057462,2.614633818,0.237894363,0.61542935,0.0832957,1.568058769,0.004603148,-0.495244207,-0.669771647,-0.361124335,0.642584717,0.469527044,0.697986235,-0.723352208,-0.577400381,-0.135537132,-0.890239873,-0.968905892,-0.673022425,-0.232167103,-0.281046013,1.941537918,-0.446623257,-0.291422976,-0.299518082,-0.397992804,0.562681743,0.011667549,-0.159764751,0.253897988,-0.271537417,1.519827443,0.580587425,0.896523987,-0.647108324,-0.716462922,-0.221018119,0.098070684,-0.777356784,-0.68030161,-0.548930152,-0.299079788,-1.174126711,0.205565878,-0.306954349,1.862297182,1.16243669,0.859671255,0.843554698,3.546428014,-0.401581269,-0.016826921,4.053306228,1.990473832,-0.413458722,0.036018926,1.619394405,0.430749662,-0.380800011,-0.431228913,0.030783643,-0.136630728,-0.260573185,-0.307461411,0.359558065,0.890331381,0.897986142,-0.327785781,0.189783401,-0.470180869,0.323122143,-0.525967993,-0.449144325,-0.374600144,0.334424317,0.541611313,-0.412323211,0.646014682,0.077489178,-0.212044948,-0.38504584,0.628909506,-0.737424033,1.531543782,-1.105757785,0.050550365,0.479462569,-0.756015541,-0.849432465,0.456630141,1.64335756,-0.478376964,-0.238492028,1.91493676,1.234520879,-0.25116411,-0.028355349,-0.251171029,-0.856240517,-0.23654116,0.418528075,0.000352519,0.155226315,1.331356336,0.430783332,-0.097154971,-0.748636417,0.527392609,-0.264713973,-0.426489454,-0.239039139,1.06775557,-0.556200467,0.202377851,1.543415507,-0.795927987,-0.473800174
6,-0.003130227,-0.557751062,-0.368467136,0.010041025,0.108697293,-0.813189387,-0.199905245,-0.411476458,0.07511558,0.846754328,-0.456321445,-0.301317708,-0.342233422,-0.865242848,1.264189228,1.127550155,-0.610186481,0.381846968,-0.146739041,-0.30334478,0.63580782,-0.712845924,-0.381900143,-0.24624248,0.191875945,-0.88393387,0.045929746,0.180631508,-0.273991301,0.574447614,-0.91693256,0.290846885,-0.315792454,-0.364306346,-0.377955002,-0.42791701,-0.413234502,1.616465178,-0.063124494,-0.755337627,-0.924298725,0.130710285,-0.357688,-0.32103079,-0.334618447,0.42594642,-0.572052225,-0.685046939,0.608659717,-0.668875408,0.189008943,-0.776485307,-0.838308398,-0.350289539,0.499570047,-0.211901047,-0.617141802,-0.219031573,1.086484843,-0.195511418,-0.631422578,-0.14430558,0.218560998,-0.20879757,-0.815116565,-0.94641462,-0.453757262,0.444389944,-0.259279922,-0.166416264,0.350453193,-0.765002096,1.132840969,0.625816599,-0.219250193,-0.658498356,0.137649578,-0.667066817,-0.727318346,-0.096249756,-0.677526299,-0.109306029,-0.194935491,-0.254931967,0.537035668,0.435776384,-0.570448954,-0.746059594,-0.17298735,-0.31346393,-0.224828846,-0.377608126,0.157751479,-0.066453618,-0.625743361,-0.544194022,0.022214656,-0.817848766,-0.568651302,-0.919697142,-0.180873099,-0.133253528,-0.709824012,1.606887314,0.082676892,0.306795107,1.145667903,-1.048759343,-0.01272854,-0.780286393,-0.351806403,0.219903628,-0.564930953,-0.630792041,-0.175807796,-0.734804605,-0.675022143,-0.370580588,-0.60254541,0.108935781,-0.143554329,0.378623856,1.604107949,-0.170592753,0.529686903,-0.569865207,-0.582721976,-0.417949721,1.376005031,-0.846881075,-0.031441621,-0.763709715,-0.665423452,-0.731235395,0.04844831,-0.039656708,-0.146986428,-0.720351579,-0.641559,-0.816290694,-0.361458258,-0.140544694,-0.280693756,1.540031286,-0.803867096,-0.572860246,3.050802183,-0.527052018,-0.135537132,-0.550808557,0.069514048,-0.193549684,-0.223295243,0.358921082,-0.646926004,-0.231002814,-0.443850417,-0.273722985,-0.995163101,-0.750395144,-0.443293593,-0.288264449,0.618606198,-0.273364602,0.677222726,-0.202184603,0.631036659,-0.248690391,-0.361887166,-0.167078544,-0.594603515,0.374871727,2.126454584,-0.29774948,-0.001980023,-0.003733833,-0.493453822,-0.290996673,0.542862637,-0.595238795,0.656564532,-0.555869313,0.803713595,1.431000193,-0.184542841,-0.693490929,0.739317915,-0.690781984,-0.340905457,-0.940882372,-0.896568643,-0.238783716,0.564550975,-0.268936219,-0.12268788,0.531829285,0.098150635,0.782986803,-0.802062772,-0.767341645,-0.700230252,-0.489174276,-0.914653408,-0.80135077,-0.506906338,-0.388972071,3.341848644,-0.691533364,-1.048494162,-0.570886611,-0.609711397,-0.390181923,-0.900388295,-0.355666821,-0.951966012,-0.581882732,-0.07327413,-0.032630434,-0.771133892,-0.731605969,0.608765696,0.332682475,0.157309117,0.772313239,-0.183876608,-0.393255369,0.426171551,0.009980526,-0.284766142,8.812759106,-0.277764455,0.410581533,-0.148989019,-0.689216028,-0.230285983,0.062995189,-1.029229235,-0.821688342,-0.878163992,-0.100940372,0.785202812,0.153414861,-0.178063373,0.12536406,-0.492327725,-0.136575716,-0.404171213,-0.606977248,-0.185577247,-0.719117919
